;info;enunciado;options;ano;banca;orgao;prova;articles_mentioned_enunciado;articles_mentioned_options;all_articles_mentioned;articles_numbers;paragraphs_mentioned;chapters_mentioned;titles_mentioned;incisos_mentioned;job;is_social_work;has_articles
25;Ano: 2010 Banca: CESGRANRIO Órgão: Petrobras Prova: CESGRANRIO - 2010 - Petrobras - Assistente Social Júnior - Biocombustível;"Dentre as atribuições listadas a seguir, qual é a única que, segundo a legislação profissional, é privativa do assistente social?

";"Alternativas
A
Planejar, executar e avaliar pesquisas que contribuam para a análise da realidade social e para subsidiar ações profissionais.
B
Encaminhar providências e prestar orientação social a indivíduos, a grupos e à população.
C
Elaborar, coordenar, executar e avaliar planos, programas e projetos que sejam do âmbito de atuação do Serviço Social, com participação da sociedade civil.
D
Coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, projetos e programas na área de Serviço Social.
E
Realizar estudos socioeconômicos com usuários para fins de benefícios e serviços sociais junto a órgãos públicos e privados.";2010;CESGRANRIO;Petrobras ; CESGRANRIO - 2010 - Petrobras - Assistente Social Júnior - Biocombustível;;;;;;;;;Assistente Social Júnior Biocombustível;1.0;0.0
26;Ano: 2010 Banca: CESGRANRIO Órgão: Petrobras Prova: CESGRANRIO - 2010 - Petrobras - Assistente Social Júnior - Biocombustível;"De acordo com o Código de Ética Profissional, é VEDADO ao assistente social

";"Alternativas
A
contribuir para a alteração da correlação de forças institucionais, apoiando as legítimas demandas de interesse da população usuária.
B
intervir na prestação de serviços que estejam sendo efetuados por outro profissional, salvo a pedido desse profissional, em caso de urgência (seguido da imediata comunicação do profissional) ou quando se tratar de trabalho multiprofissional.
C
denunciar falhas nos regulamentos, nas normas e nos programas da instituição em que trabalha, quando os mesmos estiverem ferindo os princípios e as diretrizes do Código de Ética Profissional, mobilizando, se necessário, o Conselho Regional.
D
dar apoio e/ou participar de movimentos sociais e organizações populares vinculados à luta pela consolidação e ampliação da democracia e dos direitos de cidadania.
E
denunciar, no exercício da profissão, às entidades da categoria, às autoridades e aos órgãos competentes casos de violação dos Direitos Humanos.";2010;CESGRANRIO;Petrobras ; CESGRANRIO - 2010 - Petrobras - Assistente Social Júnior - Biocombustível;;;;;;;;;Assistente Social Júnior Biocombustível;1.0;0.0
27;Ano: 2010 Banca: CESPE / CEBRASPE Órgão: MS Prova: CESPE - 2010 - MS - Assistente Social;A dimensão ética do projeto profissional pressupõe normatizações, como as expressas no código de ética das profissões.;"Alternativas
Certo
Errado";2010;CESPE;MS ; CESPE - 2010 - MS - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
28;Ano: 2010 Banca: CESPE / CEBRASPE Órgão: MS Prova: CESPE - 2010 - MS - Assistente Social;A dimensão política dos projetos profissionais deve-se ao fato de eles estarem articulados a projetos societários específicos, que envolvem apenas o conjunto dos profissionais de determinada categoria.;"Alternativas
Certo
Errado";2010;CESPE;MS ; CESPE - 2010 - MS - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
29;Ano: 2010 Banca: CESPE / CEBRASPE Órgão: MS Prova: CESPE - 2010 - MS - Assistente Social;O fato de o referido projeto vincular-se a um projeto societário, que propõe a construção de uma nova ordem social, exime a categoria profissional da necessidade de uma visão histórica processual da realidade capitalista.;"Alternativas
Certo
Errado";2010;CESPE;MS ; CESPE - 2010 - MS - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
30;Ano: 2010 Banca: CESPE / CEBRASPE Órgão: MS Prova: CESPE - 2010 - MS - Assistente Social;Ao adotar a liberdade como valor central, o projeto éticopolítico do serviço social assume o compromisso com a autonomia, a emancipação e a plena expansão dos indivíduos sociais.;"Alternativas
Certo
Errado";2010;CESPE;MS ; CESPE - 2010 - MS - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
31;Ano: 2010 Banca: CESPE / CEBRASPE Órgão: MS Prova: CESPE - 2010 - MS - Assistente Social;A Lei n.º 8.662/1993, que dispõe acerca da regulamentação da profissão de serviço social, estabelece o exercício da assessoria e da consultoria como uma atribuição privativa em matéria de serviço social.;"Alternativas
Certo
Errado";2010;CESPE;MS ; CESPE - 2010 - MS - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
32;Ano: 2010 Banca: CESPE / CEBRASPE Órgão: INCA Prova: CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;"Os direitos sociais são considerados como instâncias de lutas coletivas, tendo como palavra de ordem o direito a ter direitos.
";"Alternativas
Certo
Errado";2010;CESPE;INCA ; CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;;;;;;;;;Tecnologista Júnior Assistência Social Serviço Social;1.0;0.0
33;Ano: 2010 Banca: CESPE / CEBRASPE Órgão: INCA Prova: CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;"A vinculação da ética profissional com os projetos societários define as estratégias a serem adotadas nos atendimentos das necessidades sociais, evidenciado na perspectiva ético-política hegemônica do serviço social nos dias atuais, ao adotar o paradigma da psicologização da questão social.
";"Alternativas
Certo
Errado";2010;CESPE;INCA ; CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;;;;;;;;;Tecnologista Júnior Assistência Social Serviço Social;1.0;0.0
34;Ano: 2010 Banca: CESPE / CEBRASPE Órgão: INCA Prova: CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;"A ética não se limita na afirmação do compromisso ético-profissional, uma vez que são necessárias estratégias mediadoras, permeadas por competência teórica ou técnica, objetivando a viabilização dos direitos sociais.
";"Alternativas
Certo
Errado";2010;CESPE;INCA ; CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;;;;;;;;;Tecnologista Júnior Assistência Social Serviço Social;1.0;0.0
35;Ano: 2010 Banca: CESPE / CEBRASPE Órgão: INCA Prova: CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;"Na relação com os usuários, nos limites da contemporaneidade, a ética profissional materializa-se por meio de ações conscientes, da ampliação dos espaços profissionais, do compartilhamento coletivo com outros profissionais e com o respaldo das entidades e dos movimentos sociais organizados.
";"Alternativas
Certo
Errado";2010;CESPE;INCA ; CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;;;;;;;;;Tecnologista Júnior Assistência Social Serviço Social;1.0;0.0
36;Ano: 2010 Banca: CESPE / CEBRASPE Órgão: INCA Prova: CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;"A responsabilidade do sujeito em relação ao seu agir profissional não deve ser considerada apenas um valor, mas sim uma categoria ética, que expressa uma relação social resultante de uma ação que, ao estabelecer conexões sociais com outros sujeitos, se torna mais complexa.
";"Alternativas
Certo
Errado";2010;CESPE;INCA ; CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;;;;;;;;;Tecnologista Júnior Assistência Social Serviço Social;1.0;0.0
37;Ano: 2010 Banca: CESPE / CEBRASPE Órgão: INCA Prova: CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;"O conselho federal de serviço social (CFESS) e os conselhos regionais de serviço social (CRESS) constituem, em seu conjunto, uma entidade com personalidade jurídica e forma federativa, com o objetivo de disciplinar o exercício da profissão de assistente social, entre outros.
";"Alternativas
Certo
Errado";2010;CESPE;INCA ; CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;;;;;;;;;Tecnologista Júnior Assistência Social Serviço Social;1.0;0.0
38;Ano: 2010 Banca: CESPE / CEBRASPE Órgão: INCA Prova: CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;"O serviço social vem conquistando a sua legitimação como profissão qualificada academicamente para a pesquisa e o debate com outras áreas de conhecimento, o que lhe possibilita a inserção em grupos de pesquisa em instituições de natureza semelhantes ao INCA, atendendo, portanto, a uma de suas competências profissionais.
";"Alternativas
Certo
Errado";2010;CESPE;INCA ; CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;;;;;;;;;Tecnologista Júnior Assistência Social Serviço Social;1.0;0.0
39;Ano: 2010 Banca: CESPE / CEBRASPE Órgão: INCA Prova: CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;"O assistente social, no desenvolvimento de suas ações, deve aprimorar as formas de documentação e registro relacionadas ao seu trabalho, até mesmo com uso de material audiovisual, sem condicionar a utilização do referido material à autorização e ao consentimento dos usuários, por se tratar de prática de uso recorrente da categoria.
";"Alternativas
Certo
Errado";2010;CESPE;INCA ; CESPE - 2010 - INCA - Tecnologista Júnior - Assistência Social - Serviço Social;;;;;;;;;Tecnologista Júnior Assistência Social Serviço Social;1.0;0.0
50;Ano: 2009 Banca: CESPE / CEBRASPE Órgão: DETRAN-DF Prova: CESPE - 2009 - DETRAN-DF - Analista - Serviço Social;A ética diz respeito à moralidade profissional, ou seja, ao conjunto de normas e princípios que expressam escolhas e funcionam como parâmetros orientadores das relações entre a profissão e a sociedade.;"Alternativas
Certo
Errado";2009;CESPE;DETRAN-DF ; CESPE - 2009 - DETRAN-DF - Analista - Serviço Social;;;;;;;;;Analista Serviço Social;1.0;0.0
