;info;enunciado;options;ano;banca;orgao;prova;articles_mentioned_enunciado;articles_mentioned_options;all_articles_mentioned;articles_numbers;paragraphs_mentioned;chapters_mentioned;titles_mentioned;incisos_mentioned;job;is_social_work;has_articles
10;Ano: 2023 Banca: UFSC Órgão: UFSC Prova: UFSC - 2023 - UFSC - Pedagogo/Supervisão Educacional;A Lei Brasileira de Inclusão da Pessoa com Deficiência, em seu artigo 27, afirma que “A educação constitui direito da pessoa com deficiência, assegurados no sistema educacional inclusivo em todos os níveis e aprendizado ao longo de toda a vida, de forma a alcançar o máximo desenvolvimento possível de seus talentos e habilidades [...]”. Quais são essas habilidades?;"Alternativas
A
Intelectuais e sociais.
B
Manuais e técnicas.
C
Prioritariamente emocionais.
D
Espaciais e musicais.
E
Físicas, sensoriais, intelectuais e sociais.";2023;UFSC;UFSC ; UFSC - 2023 - UFSC - Pedagogo/Supervisão Educacional;['artigo 27', 'artigo 27, afirma'];;['artigo 27', 'artigo 27, afirma'];['27'];;;;;PedagogoSupervisão Educacional;0.0;1.0
11;Ano: 2023 Banca: UERJ Órgão: UERJ Prova: UERJ - 2023 - UERJ - Tradutor e Intérprete de Libras;O Estatuto da Pessoa com Deficiência (lei nº 13.146/2015) busca estabelecer uma série de direitos para as pessoas com deficiência, sendo um deles o de: ;"Alternativas
A
disponibilização de pontos de parada, estações e terminais acessíveis de transporte coletivo de passageiros, independentemente da garantia de segurança no embarque e no desembarque 
B
prioridade na tramitação processual e nos procedimentos judiciais em que for parte ou interessada, em todos os atos e diligências, exceto em processos administrativos 
C
atendimento prioritário em instituições e serviços de atendimento ao público, extensível ao acompanhante da pessoa com deficiência 
D
acessibilidade nos sítios da internet, exceto se mantidos por empresas privadas com sede ou representação comercial no país ";2023;UERJ;UERJ ; UERJ - 2023 - UERJ - Tradutor e Intérprete de Libras;;;;;;;;;Tradutor e Intérprete de Libras;0.0;0.0
12;Ano: 2023 Banca: UERJ Órgão: UERJ Prova: UERJ - 2023 - UERJ - Técnico Universitário Superior - Químico;O Estatuto da Pessoa com Deficiência (lei nº 13.146/2015) busca estabelecer uma série de direitos para as pessoas com deficiência, sendo um deles o de: ;"Alternativas
A
disponibilização de pontos de parada, estações e terminais acessíveis de transporte coletivo de passageiros, independentemente da garantia de segurança no embarque e no desembarque 
B
prioridade na tramitação processual e nos procedimentos judiciais em que for parte ou interessada, em todos os atos e diligências, exceto em processos administrativos
C
atendimento prioritário em instituições e serviços de atendimento ao público, extensível ao acompanhante da pessoa com deficiência 
D
acessibilidade nos sítios da internet, exceto se mantidos por empresas privadas com sede ou representação comercial no país ";2023;UERJ;UERJ ; UERJ - 2023 - UERJ - Técnico Universitário Superior - Químico;;;;;;;;;Técnico Universitário Superior Químico;0.0;0.0
13;Ano: 2023 Banca: FUNDATEC Órgão: Prefeitura de Porto Alegre - RS Prova: FUNDATEC - 2023 - Prefeitura de Porto Alegre - RS - Professor Educação Especial - Habilitação Deficiência Mental;A Lei Brasileira de Inclusão nº 13.146/2015 é um conjunto de normas que busca: ;"Alternativas
A
Ofertar para todas as pessoas livre acesso nos espaços da sociedade.
B
Garantir igualdade de condições para as pessoas com deficiência para exercerem seus direitos de liberdade.
C
Promover ações inclusivas no espaço educacional somente
D
Garantir projetos que promovam a inclusão nos espaços educacionais
E
Construir coletivamente direitos e deveres para a inclusão da pessoa com deficiência no mundo do trabalho.";2023;FUNDATEC;Prefeitura de Porto Alegre - RS ; FUNDATEC - 2023 - Prefeitura de Porto Alegre - RS - Professor Educação Especial - Habilitação Deficiência Mental;;;;;;;;;Professor Educação Especial Habilitação Deficiência Mental;0.0;0.0
14;Ano: 2023 Banca: FAUEL Órgão: Prefeitura de Piên - PR Prova: FAUEL - 2023 - Prefeitura de Piên - PR - Educador Social;O estatuto da pessoa com deficiência estabelece que pessoa com deficiência é aquela:;"Alternativas
A
que possui histórico de internações recorrentes e afastamentos constantes do respectivo trabalho.  
B
que possui impedimento de médio a longo prazo com necessidade de auxílio de terceiros para a realização de cuidados básicos, como alimentação e higiene pessoal. 
C
que em decorrência de uma doença grave, não poderá ser reinserida ao mercado de trabalho em até 01 (um) ano.
D
que tem impedimento de longo prazo de natureza física, mental, intelectual ou sensorial.
E
que foi acometida por acidente de trabalho e não poderá retornar ao exercício de suas funções profissionais em até (06) seis meses. ";2023;FAUEL;Prefeitura de Piên - PR ; FAUEL - 2023 - Prefeitura de Piên - PR - Educador Social;;;;;;;;;Educador Social;0.0;0.0
15;Ano: 2023 Banca: Quadrix Órgão: PROCON-DF Prova: Quadrix - 2023 - PROCON-DF - Fiscal De Defesa Do Consumidor;A ajuda técnica significa o produto, o equipamento, o dispositivo, o recurso, a metodologia, a estratégia, a prática ou o serviço que objetive promover funcionalidade para o desempenho de atividade e a participação de pessoa com deficiência ou mobilidade reduzida, que almeja sua autonomia e sua independência.;"Alternativas
Certo
Errado";2023;Quadrix;PROCON-DF ; Quadrix - 2023 - PROCON-DF - Fiscal De Defesa Do Consumidor;;;;;;;;;Fiscal De Defesa Do Consumidor;0.0;0.0
16;Ano: 2023 Banca: Instituto Consulplan Órgão: IF-PA Prova: Instituto Consulplan - 2023 - IF-PA - Assistente de Alunos;Em relação ao atendimento prioritário que compreende de tratamento diferenciado e atendimento imediato às pessoas com deficiência ou com mobilidade reduzida, são consideradas ações corretas dos órgãos, empresas e instituições, EXCETO: ;"Alternativas
A
Incluir assentos de uso preferencial sinalizados com espaços acessíveis.
B
Possibilitar pessoal capacitado para prestar atendimento às pessoas com deficiência visual, mental e múltipla, bem como às pessoas idosas.
C
Priorizar, nos serviços de atendimento à emergência, sempre o grau de deficiência e idade do paciente, em detrimento da avaliação médica. 
D
Possuir mobiliário de recepção e atendimento obrigatoriamente adaptado à altura e à condição física de pessoas em cadeira de rodas, conforme estabelecido nas normas técnicas de acessibilidade da ABNT.";2023;Instituto;IF-PA ; Instituto Consulplan - 2023 - IF-PA - Assistente de Alunos;;;;;;;;;Assistente de Alunos;0.0;0.0
17;Ano: 2023 Banca: IGEDUC Órgão: Prefeitura de Tupanatinga - PE Prova: IGEDUC - 2023 - Prefeitura de Tupanatinga - PE - Assistente Social;"Julgue o item subsequente. 




De acordo com o Estatuto da Pessoa com Deficiência, a avaliação da deficiência, quando necessária, será biopsicossocial, realizada por equipe multiprofissional e interdisciplinar e considerará os fatores socioambientais, psicológicos e pessoais; os impedimentos nas funções e nas estruturas do corpo; a limitação no desempenho de atividades; e a restrição de participação. 
";"Alternativas
Certo
Errado";2023;IGEDUC;Prefeitura de Tupanatinga - PE ; IGEDUC - 2023 - Prefeitura de Tupanatinga - PE - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
18;Ano: 2023 Banca: IGEDUC Órgão: Prefeitura de Tupanatinga - PE Prova: IGEDUC - 2023 - Prefeitura de Tupanatinga - PE - Assistente Social;"Julgue o item subsequente. 




A Lei Brasileira de Inclusão da Pessoa com Deficiência foi criada com o objetivo de evitar que as pessoas com deficiência estudem em instituições de ensino regulares. Para isso, essa lei criou, em seu Art. 7º, as Instituições Especializadas em Educação de Jovens e Adultos com Deficiência (IEEJACD). 
";"Alternativas
Certo
Errado";2023;IGEDUC;Prefeitura de Tupanatinga - PE ; IGEDUC - 2023 - Prefeitura de Tupanatinga - PE - Assistente Social;['art 7', 'art 7, as'];;['art 7', 'art 7, as'];['7'];;;;;Assistente Social;1.0;1.0
19;Ano: 2023 Banca: IGEDUC Órgão: Prefeitura de Tupanatinga - PE Prova: IGEDUC - 2023 - Prefeitura de Tupanatinga - PE - Assistente Social;"Julgue o item subsequente. 




A Lei Brasileira de Inclusão da Pessoa com Deficiência (também conhecida como Estatuto da Pessoa com Deficiência) tem por objetivo desautorizar e impossibilitar o exercício dos direitos e das liberdades fundamentais por pessoas com deficiência. Essa lei visa, também, à exclusão das atividades sociais dos indivíduos desse grupo social. 
";"Alternativas
Certo
Errado";2023;IGEDUC;Prefeitura de Tupanatinga - PE ; IGEDUC - 2023 - Prefeitura de Tupanatinga - PE - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
20;Ano: 2023 Banca: IGEDUC Órgão: Prefeitura de Tupanatinga - PE Prova: IGEDUC - 2023 - Prefeitura de Tupanatinga - PE - Assistente Social;"Julgue o item subsequente. 




Considera-se tecnologia assistiva ou ajuda técnica, nos termos do Estatuto da Pessoa com Deficiência, os produtos e os dispositivos que objetivem promover a funcionalidade e a participação da pessoa com deficiência, visando à sua autonomia e independência.
";"Alternativas
Certo
Errado";2023;IGEDUC;Prefeitura de Tupanatinga - PE ; IGEDUC - 2023 - Prefeitura de Tupanatinga - PE - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
21;Ano: 2023 Banca: IGEDUC Órgão: Prefeitura de Tupanatinga - PE Prova: IGEDUC - 2023 - Prefeitura de Tupanatinga - PE - Assistente Social;"Julgue o item subsequente. 




São adaptações razoáveis, nos termos do Estatuto da Pessoa com Deficiência, as adaptações, as modificações e os ajustes necessários e adequados que não acarretem ônus desproporcional e indevido, quando requeridos em cada caso, a fim de assegurar que a pessoa com deficiência possa gozar ou exercer, em igualdade de condições e oportunidades com as demais pessoas, todos os direitos e liberdades fundamentais. 
";"Alternativas
Certo
Errado";2023;IGEDUC;Prefeitura de Tupanatinga - PE ; IGEDUC - 2023 - Prefeitura de Tupanatinga - PE - Assistente Social;;;;;;;;;Assistente Social;1.0;0.0
22;Ano: 2023 Banca: FUNDATEC Órgão: Prefeitura de Porto Alegre - RS Provas: FUNDATEC - 2023 - Prefeitura de Porto Alegre - RS - Professor - Língua Portuguesa ;"De acordo com o Art. 2º da Lei Brasileira de Inclusão, considera-se pessoa com deficiência aquela que tem impedimento de longo prazo de natureza física, __________________, o qual, em interação com uma ou mais barreiras, pode obstruir sua participação plena e efetiva na sociedade em igualdade de condições com as demais pessoas.
Assinale a alternativa que preenche corretamente a lacuna do trecho acima. 
";"Alternativas
A
mental, emocional ou social
B
emocional, econômica ou política
C
mental, intelectual ou sensorial 
D
sensorial, emocional ou econômica
E
intelectual, psíquica ou política ";2023;FUNDATEC;Prefeitura de Porto Alegre - RS ; FUNDATEC - 2023 - Prefeitura de Porto Alegre - RS - Professor - Língua Portuguesa ;['art 2 da lei brasileira de', 'articipação plena e efetiva', 'art 2', 'articipação'];;['art 2 da lei brasileira de', 'articipação plena e efetiva', 'art 2', 'articipação'];['2'];;;;;Professor Língua Portuguesa;0.0;1.0
23;Ano: 2023 Banca: FUMARC Órgão: Prefeitura de São João del Rei - MG Prova: FUMARC - 2023 - Prefeitura de São João del Rei - MG - Psiquiatra;De acordo com a Lei Brasileira de Inclusão da Pessoa com Deficiência - Lei nº 13.146/15 - serão considerados deficientes mentais:;"Alternativas
A
As pessoas em crise psicótica aguda.
B
Pessoas com alterações mentais ou intelectuais persistentes que ocasionam limitação no desempenho de atividades e participação efetiva na sociedade.
C
Pessoas que, em decorrência de algum transtorno mental, tenham se tornado inválidas para o trabalho.
D
Somente os indivíduos que possuam deficiência intelectual iniciada antes dos 18 anos de vida.";2023;FUMARC;Prefeitura de São João del Rei - MG ; FUMARC - 2023 - Prefeitura de São João del Rei - MG - Psiquiatra;;;;;;;;;Psiquiatra;0.0;0.0
24;Ano: 2023 Banca: UFMG Órgão: UFMG Prova: UFMG - 2023 - UFMG - Técnico em Assuntos Educacionais;"De acordo com a Lei nº 13.146 de 06 de julho de 2015, – Lei Brasileira de Inclusão da Pessoa com Deficiência – a educação constitui direito da pessoa com deficiência, assegurados sistema educacional inclusivo em todos os níveis e aprendizado ao longo de toda a vida, de forma a alcançar o máximo desenvolvimento possível de seus talentos e habilidades físicas, sensoriais, intelectuais e sociais, segundo suas características, interesses e necessidades de aprendizagem.
Assim, segundo essa lei, é de incumbência do poder público assegurar, criar, desenvolver, implementar, incentivar, acompanhar e avaliar";"Alternativas
A
a oferta de educação bilíngue, em Libras como segunda língua e na modalidade escrita da língua portuguesa como primeira língua, em escolas e classes bilíngues e em escolas inclusivas.
B
a adoção de medidas individualizadas e coletivas em ambientes que maximizem o desenvolvimento acadêmico e social dos estudantes com deficiência, favorecendo o acesso, a permanência, a participação e a aprendizagem em instituições de ensino.
C
as pesquisas voltadas para o declínio de novos métodos e técnicas pedagógicas, de materiais didáticos, de equipamentos e de recursos de tecnologia assistiva.
D
a adoção de práticas pedagógicas excludentes pelos programas de formação inicial e continuada de professores e oferta de formação continuada para o atendimento educacional especializado.";2023;UFMG;UFMG ; UFMG - 2023 - UFMG - Técnico em Assuntos Educacionais;;;;;;;;;Técnico em Assuntos Educacionais;0.0;0.0
25;Ano: 2023 Banca: UFMG Órgão: UFMG Prova: UFMG - 2023 - UFMG - Técnico em Assuntos Educacionais;"De acordo com o Art. 3º da Lei nº 13.146 de 06 de julho de 2015 – Lei Brasileira de Inclusão da Pessoa com Deficiência – as “barreiras” são definidas como qualquer entrave, obstáculo, atitude ou comportamento que limite ou impeça a participação social da pessoa, bem como o gozo, a fruição e o exercício de seus direitos à acessibilidade, à liberdade de movimento e de expressão, à comunicação, ao acesso à informação, à compreensão, à circulação com segurança, entre outros.
Diante do que orienta a Lei Brasileira de Inclusão da Pessoa com Deficiência, associe as barreiras apresentadas às suas conceituações CORRETAS, de acordo com as COLUNAS I e II.
COLUNA I 
I - Barreiras urbanísticas II - Barreiras arquitetônicas III - Barreiras nas comunicações e na informação IV - Barreiras atitudinais

COLUNA II

(A) Aquelas existentes nas vias e nos espaços públicos e privados abertos ao público ou de uso coletivo.
(B) Aquelas existentes nos edifícios públicos e privados.
(C) Atitudes ou comportamentos que impeçam ou prejudiquem a participação social da pessoa com deficiência em igualdade de condições e oportunidades com as demais pessoas.
(D) Qualquer entrave, obstáculo, atitude ou comportamento que dificulte ou impossibilite a expressão ou o recebimento de mensagens e de informações por intermédio de sistemas de comunicação e de tecnologia da informação. 

A alternativa em que é apresentada CORRETAMENTE a correlação entre as barreiras e seus respectivos conceitos é:
";"Alternativas
A
I – B; II – A; III – D; IV – C.
B
I – A; II – B; III – D; IV – C.
C
I – C; II – B; III – A; IV – D.
D
I – D; II – A; III – C; IV – B.";2023;UFMG;UFMG ; UFMG - 2023 - UFMG - Técnico em Assuntos Educacionais;['art 3 da lei n 13146', 'articipação social da pessoa', 'articipação social da pessoa', 'art 3', 'articipação', 'articipação'];;['art 3 da lei n 13146', 'articipação social da pessoa', 'articipação social da pessoa', 'art 3', 'articipação', 'articipação'];['3'];;;;[' i\xa0\n', ' ii ', ' iii ', ' iv ', ' ii\n\n'];Técnico em Assuntos Educacionais;0.0;1.0
26;Ano: 2023 Banca: CESGRANRIO Órgão: Banco do Brasil Prova: CESGRANRIO - 2023 - Banco do Brasil - Escriturário - Agente Comercial;"D é um deficiente visual e necessita realizar atendimento presencial em determinada agência bancária. Dirige-se ao local onde possui conta corrente e vários investimentos com seu acompanhante vidente, que também necessita do mesmo serviço. Ao ingressar no estabelecimento bancário, verifica a existência de longa fila para obtenção de idêntico serviço. O gerente da agência, constatando a necessidade do correntista, pessoalmente disponibiliza um caixa, que presta os serviços a D, bem como ao seu acompanhante.
Nos termos da Lei nº 13.146, de 06 de julho de 2015, a providência do gerente";"Alternativas
A
confronta com o princípio da igualdade entre os correntistas.  
B
caracteriza um privilégio que deve ser reprimido.
C
está em dissonância com o posto na norma por privilegiar o acompanhante.
D
realiza o direito a receber atendimento prioritário.
E
é medida sem proteção pelo estatuto legal. ";2023;CESGRANRIO;Banco do Brasil ; CESGRANRIO - 2023 - Banco do Brasil - Escriturário - Agente Comercial;;;;;;;;;Escriturário Agente Comercial;0.0;0.0
27;Ano: 2023 Banca: AMEOSC Órgão: Prefeitura de São José do Cedro - SC Prova: AMEOSC - 2023 - Prefeitura de São José do Cedro - SC - Assistente Social II;Em relação aos direitos fundamentais das pessoas com deficiências, previstas na Lei nº 13.146, de 6 de julho de 2015, assinale a alternativa INCORRETA.;"Alternativas
A
 A pessoa com deficiência não deve ser atendida sem seu consentimento prévio, livre e esclarecido, mesmo em casos de risco de morte e de emergência em saúde, resguardado seu superior interesse e adotadas as salvaguardas legais cabíveis.
B
O consentimento prévio, livre e esclarecido da pessoa com deficiência é indispensável para a realização de tratamento, procedimento, hospitalização e pesquisa científica. 
C
Em situações de risco, emergência ou estado de calamidade pública, a pessoa com deficiência será considerada vulnerável, devendo o poder público adotar medidas para sua proteção e segurança. 
D
Compete ao poder público garantir a dignidade da pessoa com deficiência ao longo de toda a vida.";2023;AMEOSC;Prefeitura de São José do Cedro - SC ; AMEOSC - 2023 - Prefeitura de São José do Cedro - SC - Assistente Social II;;;;;;;;;Assistente Social II;1.0;0.0
28;Ano: 2023 Banca: VUNESP Órgão: CAMPREV - SP Prova: VUNESP - 2023 - CAMPREV - SP - Assistente Social;A Lei Brasileira de Inclusão da Pessoa com Deficiência (Lei nº 13.146/2015) destina-se a assegurar e a promover, em condições de igualdade, o exercício dos direitos e das liberdades fundamentais desse segmento. Determina essa Lei que a pessoa com deficiência será protegida de toda forma de negligência, discriminação, exploração, violência, tortura, crueldade, opressão e tratamento desumano ou degradante. Conforme o artigo 5º (parágrafo único), para os fins da proteção mencionada, a criança, o adolescente, a mulher e o idoso, com deficiência, são considerados especialmente;"Alternativas
A
aptos.
B
sensíveis.
C
interessados.
D
potentes.
E
vulneráveis.";2023;VUNESP;CAMPREV - SP ; VUNESP - 2023 - CAMPREV - SP - Assistente Social;['artigo 5 ', 'artigo 5'];;['artigo 5 ', 'artigo 5'];['5'];['parágrafo único'];;;;Assistente Social;1.0;1.0
29;Ano: 2023 Banca: UFU-MG Órgão: UFU-MG Prova: UFU-MG - 2023 - UFU-MG - Odontólogo/Pacientes Especiais;Considerando o conceito e classificação mais atuais de pessoa com deficiência, assinale a alternativa INCORRETA.;"Alternativas
A
Pessoa com deficiência é aquela que tem impedimentos de longo prazo, de natureza física, mental, intelectual ou sensorial, que podem obstruir sua participação na sociedade em igualdade de condições com as demais pessoas.
B
A inclusão social das pessoas com deficiência significa possibilitar a elas o acesso aos serviços públicos, aos bens culturais e aos produtos decorrentes do avanço social, político, econômico e tecnológico da sociedade.
C
A deficiência é compreendida como parte ou expressão de uma condição de saúde, indicando que o indivíduo deva ser considerado doente.
D
A assistência à saúde de pessoa com deficiência não poderá ocorrer somente nas instituições específicas de reabilitação, devendo ser assegurado a ela o atendimento na rede de serviços, nos diversos níveis de complexidade e de especialidades médicas. ";2023;UFU-MG;UFU-MG ; UFU-MG - 2023 - UFU-MG - Odontólogo/Pacientes Especiais;;;;;;;;;OdontólogoPacientes Especiais;0.0;0.0
