;info;enunciado;options;ano;banca;orgao;prova
17;Ano: 2012 Banca: CESPE / CEBRASPE Órgão: DPE-ES Prova: CESPE - 2012 - DPE-ES - Defensor Público;"Compete ao Conselho Nacional dos Direitos do Idoso promover, em parceria com organismos governamentais e não governamentais nacionais e internacionais, a identificação de sistemas de indicadores que sirvam de base para o estabelecimento de metas e procedimentos para o monitoramento das atividades relacionadas ao atendimento ao idoso.

";"Alternativas
Certo
Errado";2012;CESPE;DPE-ES ; CESPE - 2012 - DPE-ES - Defensor Público
18;Ano: 2013 Banca: CESPE / CEBRASPE Órgão: PC-DF Prova: CESPE - 2013 - PC-DF - Escrivão de Polícia;"Julgue os itens subsecutivos, referentes ao Estatuto do Idoso (Lei n. o 10.741/2003) e ao Sistema Nacional de Políticas Públicas sobre Drogas (Lei n. o 11.343/2006).

Será isento de pena um namorado que ofereça droga a sua namorada, eventualmente e sem objetivo de lucro, para juntos eles a consumirem.";"Alternativas
Certo
Errado";2013;CESPE;PC-DF ; CESPE - 2013 - PC-DF - Escrivão de Polícia
19;Ano: 2013 Banca: CESPE / CEBRASPE Órgão: PC-DF Prova: CESPE - 2013 - PC-DF - Escrivão de Polícia;"Julgue os itens subsecutivos, referentes ao Estatuto do Idoso (Lei n. o 10.741/2003) e ao Sistema Nacional de Políticas Públicas sobre Drogas (Lei n. o 11.343/2006).

Quando uma pessoa dificulta o acesso de idoso a determinado meio de transporte por motivo de sua idade, incide em crime previsto no Estatuto do Idoso. Nessa situação, para que o Ministério Público proponha a ação penal correspondente, haverá a necessidade da representação do ofendido.";"Alternativas
Certo
Errado";2013;CESPE;PC-DF ; CESPE - 2013 - PC-DF - Escrivão de Polícia
20;Ano: 2010 Banca: EXATUS Órgão: CEFET-RJ Prova: EXATUS - 2010 - CEFET-RJ - Assistente Social;A Política Nacional do Idoso (Lei n º. 8.842 de 04 de janeiro de 1994) atribui competências a órgãos e entidades públicas para a sua implementação. Na área de cultura, esporte e lazer, preconiza que:;"Alternativas
A
é dever do idoso a participação no processo de produção, reelaboração e fruição dos bens culturais.

B
deve ser propiciado ao idoso o acesso aos locais e eventos culturais, mediante preços reduzidos, em âmbito nacional.

C
deve-se proporcionar a melhoria da qualidade de vida do idoso através do atendimento a sua saúde por meio do SUS.

D
devem ser garantidos mecanismos que impeçam a discriminação do idoso quanto a sua participação no mercado de trabalho, no setor público e privado.";2010;EXATUS;CEFET-RJ ; EXATUS - 2010 - CEFET-RJ - Assistente Social
21;Ano: 2013 Banca: FUMARC Órgão: PC-MG Prova: FUMARC - 2013 - PC-MG - Analista da Polícia Civil - Seviço Social;Sobre a Lei n. 12.594, de 18 de janeiro de 2012, é CORRETO afirmar:;"Alternativas
A
Cria o Programa Bolsa-Família e dá outras providências.
B
Dispõe sobre o Estatuto do Idoso e dá outras providências.
C
Institui o Sistema Nacional de Atendimento Socioeducativo (SINASE) e regulamenta a execução das medidas destinadas a adolescente que pratique ato infracional.
D
Institui o Sistema Nacional de Políticas Públicas sobre Drogas (SISNAD); prescreve medidas para prevenção do uso indevido, atenção e reinserção social de usuários e dependentes de drogas.";2013;FUMARC;PC-MG ; FUMARC - 2013 - PC-MG - Analista da Polícia Civil - Seviço Social
22;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: Polícia Federal Prova: CESPE - 2014 - Polícia Federal - Assistente Social;"Pedro, de setenta e cinco anos de idade, viúvo, aposentado, além de apresentar vários problemas de saúde, foi diagnosticado com demência. O único bem que o idoso possui é um veículo, e, por isso, reside com a filha Maria, o genro João e os três netos em uma casa alugada, próxima a uma escola. Eventualmente, os alunos dessa escola praticam atitudes preconceituosas contra o idoso.

Com base nessa situação hipotética e nas disposições do Estatuto do Idoso e da Política Nacional do Idoso, julgue os itens a seguir.

Considere que João, sem o consentimento de Maria, tenha induzido Pedro a outorgar uma procuração em seu nome para a venda do veículo, o único bem do idoso. Nesse caso, a ação do genro não caracteriza crime passível de reclusão, já que, além de ajudar a esposa nos cuidados com o sogro, ambos residem na mesma casa.";"Alternativas
Certo
Errado";2014;CESPE;Polícia Federal ; CESPE - 2014 - Polícia Federal - Assistente Social
23;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: Polícia Federal Prova: CESPE - 2014 - Polícia Federal - Assistente Social;"Pedro, de setenta e cinco anos de idade, viúvo, aposentado, além de apresentar vários problemas de saúde, foi diagnosticado com demência. O único bem que o idoso possui é um veículo, e, por isso, reside com a filha Maria, o genro João e os três netos em uma casa alugada, próxima a uma escola. Eventualmente, os alunos dessa escola praticam atitudes preconceituosas contra o idoso.

Com base nessa situação hipotética e nas disposições do Estatuto do Idoso e da Política Nacional do Idoso, julgue os itens a seguir.

Se Pedro for inscrito em um programa habitacional subsidiado com recursos públicos para compra de moradia própria, ele será priorizado em razão da reserva de unidades habitacionais para atendimento a idosos.";"Alternativas
Certo
Errado";2014;CESPE;Polícia Federal ; CESPE - 2014 - Polícia Federal - Assistente Social
24;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: Polícia Federal Prova: CESPE - 2014 - Polícia Federal - Assistente Social;"Pedro, de setenta e cinco anos de idade, viúvo, aposentado, além de apresentar vários problemas de saúde, foi diagnosticado com demência. O único bem que o idoso possui é um veículo, e, por isso, reside com a filha Maria, o genro João e os três netos em uma casa alugada, próxima a uma escola. Eventualmente, os alunos dessa escola praticam atitudes preconceituosas contra o idoso.

Com base nessa situação hipotética e nas disposições do Estatuto do Idoso e da Política Nacional do Idoso, julgue os itens a seguir.

Conforme o Estatuto do Idoso, as escolas devem incluir conteúdos sobre o envelhecimento e a valorização do idoso em seu currículo mínimo a fim de eliminar os preconceitos existentes na sociedade.";"Alternativas
Certo
Errado";2014;CESPE;Polícia Federal ; CESPE - 2014 - Polícia Federal - Assistente Social
25;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: TJ-SE Prova: CESPE - 2014 - TJ-SE - Analista Judiciário - Serviço Social;"Com relação às diferentes políticas sociais setorizadas, julgue o item subsequente.

No âmbito da área de promoção e assistência social, circunscritas à Política Nacional do Idoso, está prevista a criação de incentivos e de alternativas de atendimento ao idoso sob as formas de centros de convivência, centros de cuidados diurnos, casas-lares, oficinas abrigadas de trabalho e atendimentos domiciliares.";"Alternativas
Certo
Errado";2014;CESPE;TJ-SE ; CESPE - 2014 - TJ-SE - Analista Judiciário - Serviço Social
26;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: TJ-SE Prova: CESPE - 2014 - TJ-SE - Analista Judiciário - Serviço Social;"Com relação às diferentes políticas sociais setorizadas, julgue o item subsequente.

Conforme a Política Nacional do Idoso, o repasse dos recursos financeiros necessários à implantação das ações é de responsabilidade exclusiva da União.";"Alternativas
Certo
Errado";2014;CESPE;TJ-SE ; CESPE - 2014 - TJ-SE - Analista Judiciário - Serviço Social
27;Ano: 2013 Banca: FUNCAB Órgão: SESACRE Prova: FUNCAB - 2013 - SESACRE - Assistente Social;De acordo com a Lei nº 8.842, de 4 de janeiro de 1994, que dispõe sobre a Política Nacional do Idoso no capítulo IV, das ações governamentais, artigo 10, assinale a alternativa que faz referência às competências dos órgãos e entidades públicos na área de saúde.;"Alternativas
A
Garantir ao idoso a assistência à saúde, nos diversos níveis de atendimento do Sistema Único de Saúde.
B
Coordenar as ações relativas à Política Nacional do Idoso.
C
Participar na formulação, no acompanhamento e na avaliação da PolíticaNacional do Idoso.
D
Promover as articulações intraministeriais e interministeriais necessárias à implementação da PolíticaNacional do Idoso.
E
Elaborar a proposta orçamentária no âmbito da promoção e assistência social e submetê-la ao ConselhoNacional do Idoso.";2013;FUNCAB;SESACRE ; FUNCAB - 2013 - SESACRE - Assistente Social
28;Ano: 2008 Banca: OBJETIVA Órgão: Prefeitura de Chapecó - SC Prova: OBJETIVA - 2008 - Prefeitura de Chapecó - SC - Assistente Social;Em conformidade com a Lei nº 8.842/94, a Política Nacional do Idoso reger-se-á por determinados princípios, tais como:;"Alternativas
A
O processo de envelhecimento diz respeito, exclusivamente, ao Estado.
B
O idoso não deve sofrer discriminação de qualquer natureza, exceto no que se refere à idade.
C
A família, a sociedade e o Estado têm o dever de assegurar ao idoso todos os direitos da cidadania, garantindo sua participação na comunidade, defendendo sua dignidade, bem-estar e o direito à vida.
D
O idoso e seus familiares devem ser os principais agentes e os destinatários das transformações a serem efetivadas através da Política Nacional do Idoso.";2008;OBJETIVA;Prefeitura de Chapecó - SC ; OBJETIVA - 2008 - Prefeitura de Chapecó - SC - Assistente Social
29;Ano: 2015 Banca: CESPE / CEBRASPE Órgão: DPE-PE Prova: CESPE - 2015 - DPE-PE - Defensor Público;"Julgue o item subsecutivo, a respeito dos direitos do idoso.

As competências do Conselho Nacional dos Direitos do Idoso incluem a promoção de cooperação entre governos da União, dos estados, do DF e dos municípios e a sociedade civil organizada na formulação e execução da política nacional de atendimento dos direitos do idoso.";"Alternativas
Certo
Errado";2015;CESPE;DPE-PE ; CESPE - 2015 - DPE-PE - Defensor Público
30;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: Câmara dos Deputados Prova: CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XXI;"Com base no que dispõem o Estatuto do Idoso e a Política Nacional do Idoso, julgue o  item. 

De acordo com o Estatuto do Idoso, compete ao poder público garantir prioridade na destinação privilegiada de recursos públicos a áreas relacionadas com a proteção ao idoso.";"Alternativas
Certo
Errado";2014;CESPE;Câmara dos Deputados ; CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XXI
31;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: Câmara dos Deputados Prova: CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XXI;"Com base no que dispõem o Estatuto do Idoso e a Política Nacional do Idoso, julgue o  item. 

As medidas de proteção ao idoso incluem inserir pessoas usuárias de substâncias psicoativas que convivam com idosos e lhe causem sofrimento psicológico ou físico em programas oficiais ou comunitários de auxílio, de orientação e de tratamento.";"Alternativas
Certo
Errado";2014;CESPE;Câmara dos Deputados ; CESPE - 2014 - Câmara dos Deputados - Analista Legislativo - Consultor Legislativo Área XXI
32;Ano: 2014 Banca: FCC Órgão: TJ-AP Prova: FCC - 2014 - TJ-AP - Analista Judiciário - Área Apoio Especializado - Serviço Social;O assistente social do Tribunal de Justiça, ao atender uma família, tendo entre um de seus membros uma criança com deficiência que não recebe atendimento na rede pública de saúde, deve;"Alternativas
A
oferecer todas as orientações necessárias que subsidiem para busca do seu direito, pois a legislação assegura atendimento integral à saúde da criança e do adolescente, por intermédio do Sistema Único de Saúde, garantido o acesso universal e igualitário às ações e serviços para promoção, proteção e recuperação da saúde, e atendimento especializado à criança e ao adolescente portadores de deficiência.
B
encaminhar a família para o Centro de Referência de Assistência Social − CRAS, considerando que, para tanto, é necessário que haja uma declaração de que essa criança é, de fato, uma pessoa com deficiência nos termos da Lei no 8.742/1993.
C
agendar junto ao Instituto Nacional do Seguro Social − INSS, uma perícia para avaliação da criança, pois, para que se enquadre na condição de prioridade no atendimento da política de saúde há necessidade de que a mesma seja avaliada pelas normas da Classificação Internacional de Funcionalidade − CIF, que é fornecida pela perícia médica do INSS.
D
solicitar junto ao Ministério Público, especificamente à Promotoria dos Direitos Constitucionais, uma senha para que a família seja atendida pelo corpo técnico vinculado à essa instância, que se configura como a única autorizada a prover os direitos sociais relacionados às prioridades previstas na Lei no 11.185/2005.
E
informar que não há ação de garantia de prioridade para o caso específico que se coloca, pois a saúde é uma política pública de acesso universal e isso inclui: crianças e adolescentes, idosos, pessoas com deficiências e, no caso específico da saúde, a prioridade se dá pelo nível de gravidade.";2014;FCC;TJ-AP ; FCC - 2014 - TJ-AP - Analista Judiciário - Área Apoio Especializado - Serviço Social
33;Ano: 2015 Banca: CESPE / CEBRASPE Órgão: DEPEN Prova: CESPE / CEBRASPE - 2015 - DEPEN - Técnico de Enfermagem;"Com base nas disposições da Política Nacional de Atenção Integral à Saúde das Pessoas Privadas de Liberdade no Sistema Prisional, julgue o item que se segue.


A adaptação das unidades prisionais para atender às pessoas presas com deficiência, idosas e com doenças crônicas é de competência dos municípios e do Distrito Federal, que devem fazê-lo por intermédio da respectiva secretaria. 


";"Alternativas
Certo
Errado";2015;CESPE;DEPEN ; CESPE / CEBRASPE - 2015 - DEPEN - Técnico de Enfermagem
34;Ano: 2015 Banca: CESPE / CEBRASPE Órgão: STJ Prova: CESPE - 2015 - STJ - Analista Judiciário - Serviço Social;"Com base na regulamentação e nas diretrizes das políticas sociais, julgue o próximo item.

Conforme as diretrizes da Política Nacional do Idoso, o atendimento aos idosos deve ocorrer, prioritariamente, por meio de suas próprias famílias, e não por meio de asilos; isso, contudo, não exime os órgãos e as entidades públicas de prestarem serviços e desenvolverem ações específicas para essa população. 


";"Alternativas
Certo
Errado";2015;CESPE;STJ ; CESPE - 2015 - STJ - Analista Judiciário - Serviço Social
35;Ano: 2015 Banca: AOCP Órgão: FUNDASUS Provas: AOCP - 2015 - FUNDASUS - Assistente Administrativo ;Analisando o conteúdo do Pacto pela Saúde, especialmente no que diz respeito ao Pacto pela Vida, assinale a alternativa correta.;"Alternativas
A
A saúde do idoso não está entre as prioridades do Pacto pela Vida.
B
Não contemplam os objetivos do Pacto pela Vida a consolidação e qualificação da estratégia da Saúde da Família como modelo de atenção básica à saúde e como centro ordenador das redes de atenção à saúde do SUS.
C
Não se priorizou, no Pacto pela Vida, o fortalecimento e a capacitação de resposta do sistema de saúde às doenças emergentes e endemias.
D
O Pacto pela Vida está constituído por um conjunto de compromissos sanitários, expressos em objetivos de processos e resultados e derivados da análise da situação de saúde do país e das prioridades definidas pelos governos federal, estaduais e municipais.
E
A elaboração da Política Nacional de Promoção da Saúde não deve dar ênfase na adoção de hábitos saudáveis por parte da população brasileira.";2015;AOCP;FUNDASUS ; AOCP - 2015 - FUNDASUS - Assistente Administrativo 
36;Ano: 2014 Banca: CESPE / CEBRASPE Órgão: SUFRAMA Prova: CESPE - 2014 - SUFRAMA - Assistente Social;"Julgue o seguinte item, relativo à legislação específica direcionada aos idosos e pessoas com deficiência.

O Estatuto do Idoso e a Política Nacional de Saúde da Pessoa Idosa estabelecem o compartilhamento de responsabilidade entre Estado, comunidade, sociedade e família nos cuidados da saúde desse segmento populacional.


";"Alternativas
Certo
Errado";2014;CESPE;SUFRAMA ; CESPE - 2014 - SUFRAMA - Assistente Social
37;Ano: 2015 Banca: Prefeitura de Betim - MG Órgão: Prefeitura de Betim - MG Provas: Prefeitura de Betim - MG - 2015 - Prefeitura de Betim - MG - Técnico de Informática ;A assistência social aos idosos será prestada, de forma articulada, conforme os princípios e diretrizes previstos na Lei Orgânica da Assistência Social, na Política Nacional do Idoso e no Sistema Único de Saúde. São linhas de ação da política de atendimento, EXCETO: ;"Alternativas
A
Políticas e programas de assistência social, em caráter supletivo, para aqueles que necessitarem.
B
Serviços especiais de prevenção e atendimento às vítimas de negligência, maus tratos, exploração, abuso, crueldade e opressão.
C
Gratuidade dos transportes coletivos públicos urbanos e intermunicipais, para os maiores de 70 anos. 
D
Proteção jurídica-social de defesa dos direitos dos idosos.";2015;Prefeitura;Prefeitura de Betim - MG ; Prefeitura de Betim - MG - 2015 - Prefeitura de Betim - MG - Técnico de Informática 
38;Ano: 2016 Banca: CESPE / CEBRASPE Órgão: DPU Prova: CESPE - 2016 - DPU - Assistente Social;"Com referência às disposições da legislação específica relativa aos idosos e às mulheres, julgue o item que se segue.

O Estatuto do Idoso estabelece como prioridade para efetivação dos direitos a preferência na formulação e na execução de políticas sociais públicas específicas, cabendo aos conselhos do idoso — nacional, estaduais, do Distrito Federal e municipais — zelar pelo cumprimento dos direitos.
";"Alternativas
Certo
Errado";2016;CESPE;DPU ; CESPE - 2016 - DPU - Assistente Social
39;Ano: 2013 Banca: FUNCAB Órgão: IF-RR Prova: FUNCAB - 2013 - IF-RR - Assistente Social;A Política Nacional do Idoso tem por objetivo assegurar seus direitos sociais, criando condições para promover:;"Alternativas
A
seu desenvolvimento mental, emocional e adaptação asilar.
B
sua integração em entidades de acolhimento, seu recolhimento e promoção social.
C
sua interação social, seu abrigamento e seu afastamento societário.
D
sua reintegração familiar, seu ajustamento e sua contenção residencial.
E
sua autonomia, integração e participação efetiva na sociedade.";2013;FUNCAB;IF-RR ; FUNCAB - 2013 - IF-RR - Assistente Social
40;Ano: 2012 Banca: FAPERP Órgão: TJ-PB Prova: FAPERP - 2012 - TJ-PB - Analista Judiciário - Assistência Social;"A Política Nacional do Idoso objetiva ""assegurar os direitos sociais do idoso, criando condições para promover sua autonomia, integração e participação efetiva na sociedade"" e também reforça a importância de:";"Alternativas
A
circunscrever a participação do idoso em programas de aceitação do envelhecimento e das limitações que a idade lhe proporciona.
B
proporcionar ao idoso a supressão de vínculos relacionais e outros aspectos arrolados à marginalização deste segmento etário.
C
fortalecer a autonomia e participação do idoso, desde a tomada de decisões junto aos familiares, como em situações referentes à sociedade.
D
fortalecer as condições físicas de saúde do idoso de forma a evitar gastos públicos com medicação e internações frequentes.";2012;FAPERP;TJ-PB ; FAPERP - 2012 - TJ-PB - Analista Judiciário - Assistência Social
