;info;enunciado;options;ano;banca;orgao;prova
10;Ano: 2023 Banca: INQC Órgão: COMDEP - RJ Prova: INQC - 2023 - COMDEP - RJ - Assistente Social;A Política Nacional de Assistência Social (PNAS 2004) explicita as diretrizes para a efetivação da assistência social como direito de cidadania e responsabilidade do Estado, apoiada em um modelo de gestão: ;"Alternativas
A
autocrática
B
centralizada
C
compartilhada
D
horizontalizada";2023;INQC;COMDEP - RJ ; INQC - 2023 - COMDEP - RJ - Assistente Social
11;Ano: 2023 Banca: CESPE / CEBRASPE Órgão: TJ-ES Prova: CESPE / CEBRASPE - 2023 - TJ-ES - Analista Judiciário - Especialidade: Serviço Social;É possível a participação de Cláudia em programa de apadrinhamento de uma criança em situação de acolhimento institucional.;"Alternativas
Certo
Errado";2023;CESPE;TJ-ES ; Serviço Social
12;Ano: 2023 Banca: CESPE / CEBRASPE Órgão: TJ-ES Prova: CESPE / CEBRASPE - 2023 - TJ-ES - Analista Judiciário - Especialidade: Comissário de Justiça da Infância e Juventude;A PNAS assume o conceito de matricialidade sociofamiliar, o qual consiste na centralidade da família como núcleo social, fundamental para a efetividade de todas as ações e serviços da política de assistência social. ;"Alternativas
Certo
Errado";2023;CESPE;TJ-ES ; Comissário de Justiça da Infância e Juventude
13;Ano: 2023 Banca: IBFC Órgão: Prefeitura de Cuiabá - MT Prova: IBFC - 2023 - Prefeitura de Cuiabá - MT - Psicólogo;De acordo com a Lei Orgânica da Assistência Social, as proteções sociais básica e especial devem ser ofertadas pela rede socioassistencial, de forma integrada, diretamente pelos entes públicos e/ou pelas entidades e organizações de assistência social vinculadas ao SUAS, respeitadas as especificidades de cada ação. Dessa forma, indivíduos e famílias que se encontram em situação de risco pessoal ou social, por violação de direitos ou contingência, que demandam intervenções especializadas da proteção social especial devem ser atendidos no/a:;"Alternativas
A
CRAS - Centro de Referência de Assistência Socia
B
CREAS - Centro de Referência Especializado de Assistência Socia
C
CAPS - Centro de Atenção Psicossocial
D
UBS - Unidade Básica de Saúde";2023;IBFC;Prefeitura de Cuiabá - MT ; IBFC - 2023 - Prefeitura de Cuiabá - MT - Psicólogo
14;Ano: 2023 Banca: Avança SP Órgão: Prefeitura de Americana - SP Prova: Avança SP - 2023 - Prefeitura de Americana - SP - Assistente Social;De acordo com o Caderno de Orientações Técnicas sobre Benefícios Eventuais no SUAS (2018), o que significa vulnerabilidade temporária?;"Alternativas
A
uma vulnerabilidade momentânea, sem longa duração, resultante, normalmente, de uma contingência, que se trata de um fato ou situação esperada. 
B
uma vulnerabilidade momentânea, sem longa duração, resultante, normalmente, de uma contingência, que se trata de um fato ou situação inesperada. 
C
uma vulnerabilidade momentânea, com longa duração, resultante, normalmente, de uma contingência, que se trata de um fato ou situação inesperada.
D
uma vulnerabilidade parcial e fragmentada, com longa duração, resultante, normalmente, de uma contingência, que se trata de um fato ou situação inesperada.
E
uma vulnerabilidade permanente, com longa duração, resultante, normalmente, de uma ou mais contingências, que se trata de um fato ou situação inesperada.";2023;Avança;Prefeitura de Americana - SP ; Avança SP - 2023 - Prefeitura de Americana - SP - Assistente Social
15;Ano: 2023 Banca: Avança SP Órgão: Prefeitura de Americana - SP Prova: Avança SP - 2023 - Prefeitura de Americana - SP - Assistente Social;A LOAS - Lei Orgânica de Assistência Social define, em seu artigo 1º:;"Alternativas
A
as proteções sociais, básica e especial, serão ofertadas, precipuamente, no Centro de Referência de Assistência Social (CRAS) e no Centro de Referência Especializado de Assistência Social (CREAS), respectivamente, e pelas entidades sem fins lucrativos de assistência social de que trata o art. 3o desta Lei. 
B
o Conselho Nacional de Assistência Social (CNAS) é composto por 18 (dezoito) membros e respectivos suplentes, cujos nomes são indicados ao órgão da Administração Pública Federal responsável pela coordenação da Política Nacional de Assistência Social. 
C
a assistência social, direito do cidadão e dever do Estado, é Política de Seguridade Social não contributiva, que provê os mínimos sociais, realizada por meio de um conjunto integrado de ações de iniciativa pública e da sociedade, para garantir o atendimento às necessidades básicas.
D
a partir da realização da II Conferência Nacional de Assistência Social em 1997, convocar ordinariamente a cada quatro anos a Conferência Nacional de Assistência Social, que terá a atribuição de avaliar a situação da assistência social e propor diretrizes para o aperfeiçoamento do sistema.
E
a atenção integral à saúde, inclusive a dispensação de medicamentos e produtos de interesse para a saúde, às famílias e indivíduos em situações de vulnerabilidade ou risco social e pessoal, nos termos desta Lei, dar-se-á independentemente da apresentação de documentos.";2023;Avança;Prefeitura de Americana - SP ; Avança SP - 2023 - Prefeitura de Americana - SP - Assistente Social
16;Ano: 2023 Banca: Avança SP Órgão: Prefeitura de Americana - SP Prova: Avança SP - 2023 - Prefeitura de Americana - SP - Assistente Social;O que representa a NOB-RH/SUAS para a Política de Assistência Social brasileira?;"Alternativas
A
representa ações fragmentadas do assistente social na Política de Assistência Social, uma vez que somente este profissional possui expertise para atuar na referida política. 
B
representa um avanço no que diz respeito à profissionalização da política de assistência social, com vistas a garantir aos usuários do Sistema Único de Assistência Social serviços públicos de qualidade.
C
representa um recuo no que diz respeito à profissionalização da política de assistência social, pois o sistema do capital é perverso e não permite adotar serviços públicos de qualidade. 
D
compreensão da direção ética e ideológica que temos hoje para desqualificar a oferta dos serviços e consolidar o direito socioassistencial.
E
o caráter público da prestação dos serviços socioassistenciais, fazendo-se necessária a existência de servidores, essencialmente, terceirizados responsáveis por sua execução.";2023;Avança;Prefeitura de Americana - SP ; Avança SP - 2023 - Prefeitura de Americana - SP - Assistente Social
17;Ano: 2023 Banca: Avança SP Órgão: Prefeitura de Americana - SP Prova: Avança SP - 2023 - Prefeitura de Americana - SP - Assistente Social;Assinale a alternativa correta em relação à Politica Nacional de Assistência Social - PNAS (2004):;"Alternativas
A
a Assistência Social como política de proteção social configura-se como uma nova situação para o Brasil. Ela significa garantir a todos, que dela necessitam, e sem contribuição prévia, a provisão dessa proteção.
B
a nova concepção de assistência social como direito à proteção social, direito à seguridade social tem um único efeito, o de suprir sob dado padrão pré-definido um recebimento.
C
a Política Nacional de Assistência Social se configura necessariamente na perspectiva centralizadora, tendo os mais de 18.000 municípios brasileiros como suas referências privilegiadas de análise.
D
a dinâmica populacional não é um importante indicador para a política de assistência social, pois ela está, intimamente, relacionada com o processo econômico estrutural de valorização do solo em todo território nacional. 
E
a gestão proposta por esta Política não se pauta no pacto federativo, no qual devem ser detalhadas as atribuições e competências dos três níveis de governo, na provisão das ações socioassistenciais.";2023;Avança;Prefeitura de Americana - SP ; Avança SP - 2023 - Prefeitura de Americana - SP - Assistente Social
18;Ano: 2023 Banca: Avança SP Órgão: Prefeitura de Americana - SP Prova: Avança SP - 2023 - Prefeitura de Americana - SP - Assistente Social;O Serviço de Proteção e Atendimento Integral à Família - PAIF deve ser ofertado, obrigatoriamente:;"Alternativas
A
no Centro de Referência Especializado de Assistência Social - CREAS.
B
no Centro de Atenção Psicossocial - Caps.
C
no Centro de Referência de Assistência Social - CRAS.
D
no Centro de Apoio à Mulher - CAM.
E
nas Unidades Básicas de Saúde - UBS. ";2023;Avança;Prefeitura de Americana - SP ; Avança SP - 2023 - Prefeitura de Americana - SP - Assistente Social
19;Ano: 2023 Banca: Avança SP Órgão: Prefeitura de Americana - SP Prova: Avança SP - 2023 - Prefeitura de Americana - SP - Assistente Social;O CRAS - Centro de Referência de Assistência Social faz parte:;"Alternativas
A
da Proteção Social Especial de Média Complexidade.
B
da Proteção Social Especial de Alta Complexidade.
C
do serviço de Família Acolhedora.
D
do serviço de Atenção à Saúde.
E
da Proteção Social Básica.";2023;Avança;Prefeitura de Americana - SP ; Avança SP - 2023 - Prefeitura de Americana - SP - Assistente Social
20;Ano: 2023 Banca: Avança SP Órgão: Prefeitura de Americana - SP Prova: Avança SP - 2023 - Prefeitura de Americana - SP - Assistente Social;"Com relação à questão social e a assistência social, analise os itens a seguir e, ao final, assinale a alternativa correta:
I – O trabalho restringe-se aos aspectos envolvendo a saúde e a habitação, apenas. II – A concepção de questão social está relacionada com a questão do capital e trabalho. III – Através de políticas públicas sociais, o Estado intervém para minimizar os conflitos de classe.";"Alternativas
A
Apenas o item I é verdadeiro.
B
Apenas o item II é verdadeiro. 
C
Apenas o item III é verdadeiro. 
D
Apenas os itens II e III são verdadeiros.
E
Todos os itens são verdadeiros.";2023;Avança;Prefeitura de Americana - SP ; Avança SP - 2023 - Prefeitura de Americana - SP - Assistente Social
21;Ano: 2022 Banca: Avança SP Órgão: Prefeitura de Laranjal Paulista - SP Prova: Avança SP - 2022 - Prefeitura de Laranjal Paulista - SP - Assistente Social;As normativas do SUAS vigentes indicam que os riscos perdas e danos decorrentes da falta de domicílio caracterizam _______________. Desta forma, cabe a concessão deste ___________, visto que os indivíduos nesta situação estão em desproteção social. ;"Alternativas
A
vulnerabilidade constante/benefício eventual. 
B
vulnerabilidade temporária/benefício eventual. 
C
perda irreparável/benesse.
D
vulnerabilidade vitalícia/benefício eventual.
E
falta de estabilidade emocional/ benefício intermitente.";2022;Avança;Prefeitura de Laranjal Paulista - SP ; Avança SP - 2022 - Prefeitura de Laranjal Paulista - SP - Assistente Social
22;Ano: 2022 Banca: Avança SP Órgão: Prefeitura de Laranjal Paulista - SP Prova: Avança SP - 2022 - Prefeitura de Laranjal Paulista - SP - Assistente Social;Das alternativas abaixo, qual é a que melhor define o conceito do Serviço de Proteção e Atendimento Integral à Família - PAIF? ;"Alternativas
A
é um serviço oferecido obrigatoriamente nos CREAS e que é destinado a famílias e pessoas em situação de risco social ou que tiveram direitos violados. 
B
é um serviço da política setorial de saúde destinado ao acolhimento primário de famílias e indivíduos que estão em descumprimento com as condicionalidades dos programas de transferência de renda do governo federal.
C
consiste no trabalho social com famílias, de caráter continuado, com a finalidade de fortalecer a função protetiva da família, prevenir a ruptura de seus vínculos, promover seu acesso e usufruto de direitos e contribuir na melhoria de sua qualidade de vida.
D
são instituições brasileiras que visam à substituição dos hospitais psiquiátricos - antigos hospícios ou manicômios - e de seus métodos para cuidar de afecções psiquiátricas.
E
é um órgão descentralizado da Secretaria Estadual de Desenvolvimento Social em todo o Estado de São Paulo.";2022;Avança;Prefeitura de Laranjal Paulista - SP ; Avança SP - 2022 - Prefeitura de Laranjal Paulista - SP - Assistente Social
23;Ano: 2022 Banca: Avança SP Órgão: Prefeitura de Laranjal Paulista - SP Prova: Avança SP - 2022 - Prefeitura de Laranjal Paulista - SP - Assistente Social;O Centro de Referência de Assistência Social - CRAS apresenta como fatores basilares dois grandes eixos que estruturaram o Sistema Único de Assistência Social: a matricialidade sociofamiliar e a territorialização. Em relação à matricialidade sociofamiliar:;"Alternativas
A
se refere à centralidade da família como núcleo social fundamental para a efetividade de todas as ações e serviços da política de assistência social.
B
a assistência social também compreende centralidade na família como um espaço distenso, marcado por harmonia, pacificidade e igualdade. 
C
a compreensão da centralidade na família ainda é determinada pelas estruturas equilibradas e de gênero, apenas o masculino e o gênero feminino.
D
os conflitos e desigualdades vivenciadas no âmbito familiar não devem ser analisados e trabalhados a partir da diferenciada distribuição de poder e responsabilidade entre seus membros. 
E
outro elemento determinante para o desenvolvimento de serviços destinados às famílias é o reconhecimento que elas têm de suas características, identidades culturais, interesses, necessidades e potencialidades semelhantes.";2022;Avança;Prefeitura de Laranjal Paulista - SP ; Avança SP - 2022 - Prefeitura de Laranjal Paulista - SP - Assistente Social
24;Ano: 2022 Banca: Avança SP Órgão: Prefeitura de Laranjal Paulista - SP Prova: Avança SP - 2022 - Prefeitura de Laranjal Paulista - SP - Assistente Social;De acordo com as Diretrizes do Sistema Único de Assistência Social - SUAS, os serviços da Proteção Social Especial preveem dois níveis de complexidade, são eles: ;"Alternativas
A
serviços de Média Complexidade e serviços de Baixa Complexidade.
B
serviços de Alta Complexidade e serviços da Proteção Básica.
C
serviço Complementar e serviço de Média Complexidade.
D
serviços de Média Complexidade e serviços de Alta Complexidade.
E
serviço de Primeira Complexidade e serviços de Segunda Complexidade. ";2022;Avança;Prefeitura de Laranjal Paulista - SP ; Avança SP - 2022 - Prefeitura de Laranjal Paulista - SP - Assistente Social
25;Ano: 2022 Banca: IBADE Órgão: Prefeitura de Colíder - MT Prova: IBADE - 2022 - Prefeitura de Colíder - MT - Assistente Social;A proteção social visa à garantia da vida, à redução de danos e à prevenção da incidência de riscos, especialmente: ;"Alternativas
A
a proteção à família, à maternidade, à infância, à adolescência e à velhice. 
B
o amparo a todas as crianças e adolescentes carentes.
C
a promoção da exclusão ao mercado de trabalho. 
D
a habilitação e reabilitação dos idosos e a promoção de sua integração à vida comunitária.
E
a garantia de 02 (dois) salários-mínimos de benefício mensal à pessoa com deficiência e ao idoso que comprovem não possuir meios de prover a própria manutenção ou de tê-la provida por sua família.";2022;IBADE;Prefeitura de Colíder - MT ; IBADE - 2022 - Prefeitura de Colíder - MT - Assistente Social
26;Ano: 2022 Banca: IBADE Órgão: Prefeitura de Colíder - MT Prova: IBADE - 2022 - Prefeitura de Colíder - MT - Assistente Social;Os benefícios eventuais são as provisões suplementares e provisórias que integram organicamente as garantias do Sistema Único de Assistência Social. Dessa forma, assinale a alternativa INCORRETA no que se refere aos mesmos.;"Alternativas
A
Natalidade. 
B
Funeral.
C
Vulnerabilidade Temporária.
D
Serviço de Convivência e Fortalecimento de Vínculos.
E
Calamidade Pública. ";2022;IBADE;Prefeitura de Colíder - MT ; IBADE - 2022 - Prefeitura de Colíder - MT - Assistente Social
27;Ano: 2019 Banca: PS Concursos Órgão: CISAS - SC Prova: PS Concursos - 2019 - CISAS - SC - Assistente Social;De acordo com a Lei nº 12.435, de 6 de julho de 2011, art. 2º A assistência social tem por objetivos, EXCETO:;"Alternativas
A
A proteção à família, à maternidade, à infância, à adolescência e à velhice
B
O amparo às crianças e aos adolescentes carentes
C
A promoção da integração ao mercado de trabalho
D
A habilitação e reabilitação das pessoas com deficiência e a promoção de sua integração à vida comunitária
E
A garantia de 2 (dois) salários-mínimos de benefício mensal à pessoa com deficiência e ao idoso que comprovem não possuir meios de prover a própria manutenção ou de tê-la provida por sua família.";2019;PS;CISAS - SC ; PS Concursos - 2019 - CISAS - SC - Assistente Social
28;Ano: 2019 Banca: PS Concursos Órgão: CISAS - SC Provas: PS Concursos - 2019 - CISAS - SC - Auxiliar Administrativo ;De acordo com a Lei nº 12.435, de 6 de julho de 2011, art. 2º A assistência social tem por objetivos, EXCETO:;"Alternativas
A
A proteção à família, à maternidade, à infância, à adolescência e à velhice 
B
O amparo às crianças e aos adolescentes carentes  
C
A promoção da integração ao mercado de trabalho  
D
A habilitação e reabilitação das pessoas com deficiência e a promoção de sua integração à vida comunitária  
E
A garantia de 2 (dois) salários-mínimos de benefício mensal à pessoa com deficiência e ao idoso que comprovem não possuir meios de prover a própria manutenção ou de tê-la provida por sua família. ";2019;PS;CISAS - SC ; PS Concursos - 2019 - CISAS - SC - Auxiliar Administrativo 
29;Ano: 2019 Banca: PS Concursos Órgão: CISAS - SC Provas: PS Concursos - 2019 - CISAS - SC - Auxiliar Administrativo ;"De acordo com a Lei nº 8.742, de 7 de dezembro de 1993, que dispõe sobre a organização da Assistência Social e dá outras providências, em seu Art. 5, a organização da assistência social tem como base as seguintes diretrizes:

I. Descentralização político-administrativa para os Estados, o Distrito Federal e os Municípios, e comando único das ações em cada esfera de governo; II. Participação da população, por meio de organizações representativas, na formulação das políticas e no controle das ações em todos os níveis; III. Primazia da responsabilidade do Estado na condução da política de assistência social em cada esfera de governo.

Assinale a alternativa CORRETA: ";"Alternativas
A
Apenas o item I está incorreto.
B
Apenas o item II está incorreto.
C
Apenas o item III está incorreto.
D
Todos os itens estão corretos.
E
Nenhum item está correto, pois não pertencem à lei mencionada no enunciado. ";2019;PS;CISAS - SC ; PS Concursos - 2019 - CISAS - SC - Auxiliar Administrativo 
30;Ano: 2022 Banca: UNIOESTE Órgão: Prefeitura de Guaratuba - PR Prova: UNIOESTE - 2022 - Prefeitura de Guaratuba - PR - Pedagogo Social - Edital nº 001;Assinale a alternativa CORRETA sobre a definição de Serviço de Convivência e Fortalecimento de Vínculos (SCFV).;"Alternativas
A
O Serviço de Convivência e Fortalecimento de Vínculos (SCFV) é um conjunto de serviços realizados em grupos, de acordo com o seu ciclo de vida, que busca complementar o trabalho social com famílias e prevenir a ocorrência de situações de risco social. 
B
O Serviço de Convivência e Fortalecimento de Vínculos (SCFV) é um atendimento individualizado realizado a adolescentes, visando a fortalecer as relações familiares e comunitárias. 
C
O Serviço de Convivência e Fortalecimento de Vínculos (SCFV) é um atendimento individualizado que visa a integrar os participantes ao mercado de trabalho. 
D
O Serviço de Convivência e Fortalecimento de Vínculos (SCFV) é um atendimento realizado em grupo com a finalidade de identificar as situações de risco social dos participantes. 
E
O Serviço de Convivência e Fortalecimento de Vínculos (SCFV) é um atendimento individual realizado com pessoas idosas com a finalidade de valorizar o sentido da vida coletiva. ";2022;UNIOESTE;Prefeitura de Guaratuba - PR ; UNIOESTE - 2022 - Prefeitura de Guaratuba - PR - Pedagogo Social - Edital nº 001
31;Ano: 2022 Banca: UNIOESTE Órgão: Prefeitura de Guaratuba - PR Prova: UNIOESTE - 2022 - Prefeitura de Guaratuba - PR - Pedagogo Social - Edital nº 001;Todo cidadão tem direito à proteção socioassistencial realizada com dignidade e sem discriminação. São princípios da organização do SUAS,;"Alternativas
A
a universalidade, a gratuidade, a integralidade da proteção social, a intersetorialidade e a equidade.
B
a acolhida, as condições de recepção, a escuta profissional qualificada e a informação.
C
a acolhida, a informação, a referência e a concessão de benefícios. 
D
o apoio e auxílio, a matricialidade sociofamiliar, o controle social e a participação popular. 
E
a defesa incondicional da liberdade, a garantia da laicidade, o protagonismo e a autonomia dos usuários.";2022;UNIOESTE;Prefeitura de Guaratuba - PR ; UNIOESTE - 2022 - Prefeitura de Guaratuba - PR - Pedagogo Social - Edital nº 001
32;Ano: 2022 Banca: UNIOESTE Órgão: Prefeitura de Guaratuba - PR Prova: UNIOESTE - 2022 - Prefeitura de Guaratuba - PR - Pedagogo Social - Edital nº 001;O Sistema Único de Assistência Social (SUAS) é uma forma de organizar e gerir a Assistência Social no Brasil. Assinale a alternativa CORRETA com relação ao SUAS. ;"Alternativas
A
É um sistema público não contributivo, centralizado e participativo.
B
É um sistema público-privado contributivo, descentralizado e participativo.
C
É um sistema público não contributivo, descentralizado e participativo. 
D
É um sistema público-privado não contributivo, centralizado e participativo.
E
É um sistema público contributivo, descentralizado e participativo.";2022;UNIOESTE;Prefeitura de Guaratuba - PR ; UNIOESTE - 2022 - Prefeitura de Guaratuba - PR - Pedagogo Social - Edital nº 001
33;Ano: 2022 Banca: Avança SP Órgão: Prefeitura de Amparo - SP Prova: Avança SP - 2022 - Prefeitura de Amparo - SP - Serviço Social;"A Lei Federal 8.742/1993 - Dispõe a organização da Assistência Social. Assinale, nas opções abaixo, o (os) objetivo (s) da Política de Assistência Social: 
I - A proteção à família, à maternidade, à infância, à adolescência e à velhice. II - A garantia de 2 (dois) salários-mínimos de benefício mensal à pessoa com deficiência e ao idoso. III - A promoção da integração ao mercado de trabalho.
";"Alternativas
A
Apenas o Item I está correto.
B
Apenas o Item II está correto.
C
Apenas o Item III está correto.
D
Apenas os Itens I e II estão corretos.
E
Apenas os Itens I e III estão corretos.";2022;Avança;Prefeitura de Amparo - SP ; Avança SP - 2022 - Prefeitura de Amparo - SP - Serviço Social
34;Ano: 2022 Banca: IBADE Órgão: IPREV Prova: IBADE - 2022 - IPREV - Assistente Social;A assistência social, tal como prevista na LOAS (Lei Orgânica da Assistência Social):  ;"Alternativas
A
se materializa através de um conjunto de ações de iniciativa pública e da sociedade para garantir o atendimento às necessidades básicas.
B
prioriza as entidades filantrópicas na gestão da política e na prestação dos serviços sociais.  
C
direciona-se a ofertar benefícios socioassistenciais que não desestimulem a busca pelo trabalho.
D
pauta-se pela diretriz da seguridade social, mantendo o mantém o vínculo entre a contribuição e o direito dos cidadãos aos benefícios.
E
tem como parâmetro a matricialidade familiar e a celebração de pactos com as entidades de voluntariado.";2022;IBADE;IPREV ; IBADE - 2022 - IPREV - Assistente Social
35;Ano: 2022 Banca: IESES Órgão: SAP-SC Prova: IESES - 2022 - SAP-SC - Assistente Social;Sobre a “Tipificação Nacional de Serviços Socioassistenciais”, publicada em 2009, assinale a alternativa INCORRETA: ;"Alternativas
A
Contempla objetivos e resultados esperados dos serviços prestados. 
B
É dissociado e autônomo do Sistema Único de Assistência Social (Suas). 
C
Identifica os serviços específicos da proteção social de Assistência Social.  
D
Assegura a continuidade de programas e projetos de governo.
E
Oferece referências que possibilitam o controle social por parte dos Conselhos e órgãos de controle.  ";2022;IESES;SAP-SC ; IESES - 2022 - SAP-SC - Assistente Social
